,id,sigungu,jibun,apt_name,exclusive_use_area,transaction_year_month,transaction_day,transaction_real_price,floor,year_of_completion,train_test,transaction_date,소비심리지수,아파트 매매 실거래 가격 지수,기준금리,GDP 성장률,apartment_id,recent_price,recent_jeonse,transaction_cnt,age,cluster
5339,TRAIN_5361,서울특별시 강남구 대치동,670,동부센트레빌,121.74,202006,12,340000.0,18,2005,train,2020-06-12,112.5,94,0.5,-1.3,20,340000.0,208000.0,14.0,15,3.0
5340,TRAIN_5323,서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,202006,12,238000.0,12,1984,train,2020-06-12,112.5,94,0.5,-1.3,11,231500.0,90000.0,2.0,36,2.0
5341,TRAIN_5324,서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,202006,12,238000.0,12,1984,train,2020-06-12,112.5,94,0.5,-1.3,11,231500.0,90000.0,2.0,36,2.0
5342,TRAIN_5383,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.97,202006,13,300000.0,30,2015,train,2020-06-13,112.5,94,0.5,-1.3,22,290000.0,160000.0,5.0,5,3.0
5343,TRAIN_5309,서울특별시 강남구 대치동,888,대치아이파크,119.58,202006,13,320000.0,8,2008,train,2020-06-13,112.5,94,0.5,-1.3,10,301000.0,195000.0,5.0,12,2.0
5344,TRAIN_5310,서울특별시 강남구 대치동,888,대치아이파크,84.95,202006,13,230000.0,4,2008,train,2020-06-13,112.5,94,0.5,-1.3,10,233000.0,130000.0,5.0,12,2.0
5345,TRAIN_5492,서울특별시 강남구 대치동,316,은마,76.79,202006,13,191000.0,5,1979,train,2020-06-13,112.5,94,0.5,-1.3,46,190000.0,60000.0,36.0,41,2.0
5346,TRAIN_5382,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,202006,13,350000.0,20,2015,train,2020-06-13,112.5,94,0.5,-1.3,22,305000.0,185000.0,5.0,5,3.0
5347,TRAIN_5237,서울특별시 강남구 대치동,503,개포우성1,84.81,202006,13,258000.0,8,1983,train,2020-06-13,112.5,94,0.5,-1.3,0,240000.0,93000.0,3.0,37,3.0
5348,TRAIN_5384,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.98,202006,13,310000.0,17,2015,train,2020-06-13,112.5,94,0.5,-1.3,22,290000.0,160000.0,5.0,5,3.0
5349,TRAIN_5429,서울특별시 강남구 대치동,975-20,세영팔레스타운,84.85,202006,14,137000.0,5,2002,train,2020-06-14,112.5,94,0.5,-1.3,38,138000.0,83000.0,1.0,18,1.0
5350,TRAIN_5494,서울특별시 강남구 대치동,316,은마,84.43,202006,15,221500.0,9,1979,train,2020-06-15,112.5,94,0.5,-1.3,46,210000.0,69000.0,37.0,41,2.0
5351,TRAIN_5288,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,202006,15,205700.0,10,2000,train,2020-06-15,112.5,94,0.5,-1.3,9,239000.0,140000.0,5.0,20,1.0
5352,TRAIN_5493,서울특별시 강남구 대치동,316,은마,84.43,202006,15,220000.0,4,1979,train,2020-06-15,112.5,94,0.5,-1.3,46,210000.0,69000.0,37.0,41,2.0
5353,TRAIN_5496,서울특별시 강남구 대치동,316,은마,84.43,202006,15,207000.0,2,1979,train,2020-06-15,112.5,94,0.5,-1.3,46,210000.0,69000.0,37.0,41,2.0
5354,TRAIN_5495,서울특별시 강남구 대치동,316,은마,84.43,202006,15,216000.0,5,1979,train,2020-06-15,112.5,94,0.5,-1.3,46,210000.0,69000.0,37.0,41,2.0
5355,TRAIN_5340,서울특별시 강남구 대치동,988-4,대치효성,59.84,202006,16,131000.0,4,1999,train,2020-06-16,112.5,94,0.5,-1.3,17,117000.0,64000.0,1.0,21,1.0
5356,TRAIN_5385,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,202006,16,310000.0,3,2015,train,2020-06-16,112.5,94,0.5,-1.3,22,350000.0,185000.0,8.0,5,3.0
5357,TRAIN_5497,서울특별시 강남구 대치동,316,은마,84.43,202006,16,191000.0,8,1979,train,2020-06-16,112.5,94,0.5,-1.3,46,216000.0,50000.0,41.0,41,2.0
5358,TRAIN_5498,서울특별시 강남구 대치동,316,은마,76.79,202006,16,179500.0,4,1979,train,2020-06-16,112.5,94,0.5,-1.3,46,191000.0,50000.0,41.0,41,2.0
5359,TRAIN_5333,서울특별시 강남구 대치동,974,대치현대,85.0,202006,16,205000.0,8,1999,train,2020-06-16,112.5,94,0.5,-1.3,16,189000.0,94500.0,3.0,21,1.0
5360,TRAIN_5332,서울특별시 강남구 대치동,974,대치현대,59.82,202006,16,149000.0,9,1999,train,2020-06-16,112.5,94,0.5,-1.3,16,135000.0,63000.0,3.0,21,1.0
5361,TRAIN_5499,서울특별시 강남구 대치동,316,은마,76.79,202006,16,179500.0,4,1979,train,2020-06-16,112.5,94,0.5,-1.3,46,191000.0,50000.0,41.0,41,2.0
5362,TRAIN_5326,서울특별시 강남구 대치동,907-2,대치한신휴플러스,84.99,202006,16,160000.0,6,2005,train,2020-06-16,112.5,94,0.5,-1.3,15,120800.0,77000.0,0.0,15,1.0
5363,TRAIN_5276,서울특별시 강남구 대치동,1029,대치SKVIEW,84.3865,202006,17,270000.0,19,2017,train,2020-06-17,112.5,94,0.5,-1.3,5,255000.0,145000.0,0.0,3,3.0
5364,TRAIN_5341,서울특별시 강남구 대치동,988-4,대치효성,59.84,202006,17,140000.0,8,1999,train,2020-06-17,112.5,94,0.5,-1.3,17,131000.0,64000.0,2.0,21,1.0
5365,TRAIN_5335,서울특별시 강남구 대치동,974,대치현대,59.82,202006,17,150500.0,5,1999,train,2020-06-17,112.5,94,0.5,-1.3,16,149000.0,63000.0,5.0,21,1.0
5366,TRAIN_5334,서울특별시 강남구 대치동,974,대치현대,101.6,202006,17,229000.0,21,1999,train,2020-06-17,112.5,94,0.5,-1.3,16,200000.0,100000.0,5.0,21,1.0
5367,TRAIN_5548,서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),59.83,202006,17,72900.0,9,2004,train,2020-06-17,112.5,94,0.5,-1.3,49,79000.0,43450.0,5.0,16,0.0
5368,TRAIN_5500,서울특별시 강남구 대치동,316,은마,76.79,202006,17,190000.0,6,1979,train,2020-06-17,112.5,94,0.5,-1.3,46,179500.0,52000.0,44.0,41,2.0
5369,TRAIN_5404,서울특별시 강남구 대치동,893,롯데캐슬,107.91,202006,18,199500.0,2,2002,train,2020-06-18,112.5,94,0.5,-1.3,24,157000.0,110000.0,0.0,18,1.0
5370,TRAIN_5311,서울특별시 강남구 대치동,888,대치아이파크,59.96,202006,18,195000.0,3,2008,train,2020-06-18,112.5,94,0.5,-1.3,10,187000.0,104000.0,7.0,12,2.0
5371,TRAIN_5289,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,202006,18,230000.0,3,2000,train,2020-06-18,112.5,94,0.5,-1.3,9,205700.0,137000.0,6.0,20,1.0
5372,TRAIN_5277,서울특별시 강남구 대치동,1029,대치SKVIEW,93.4823,202006,19,293000.0,9,2017,train,2020-06-19,112.5,94,0.5,-1.3,5,283000.0,155000.0,1.0,3,3.0
5373,TRAIN_5386,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.97,202006,19,285000.0,6,2015,train,2020-06-19,112.5,94,0.5,-1.3,22,310000.0,150000.0,9.0,5,3.0
5374,TRAIN_5501,서울특별시 강남구 대치동,316,은마,76.79,202006,19,190000.0,7,1979,train,2020-06-19,112.5,94,0.5,-1.3,46,190000.0,52000.0,45.0,41,2.0
5375,TRAIN_5502,서울특별시 강남구 대치동,316,은마,76.79,202006,19,192000.0,13,1979,train,2020-06-19,112.5,94,0.5,-1.3,46,190000.0,52000.0,45.0,41,2.0
5376,TRAIN_5254,서울특별시 강남구 대치동,500,개포우성2,127.78,202006,19,357000.0,9,1984,train,2020-06-19,112.5,94,0.5,-1.3,1,350000.0,135000.0,8.0,36,3.0
5377,TRAIN_5503,서울특별시 강남구 대치동,316,은마,84.43,202006,19,211000.0,6,1979,train,2020-06-19,112.5,94,0.5,-1.3,46,191000.0,50000.0,45.0,41,2.0
5378,TRAIN_5405,서울특별시 강남구 대치동,893,롯데캐슬,105.18,202006,19,202000.0,2,2002,train,2020-06-19,112.5,94,0.5,-1.3,24,199500.0,110000.0,1.0,18,1.0
5379,TRAIN_5336,서울특별시 강남구 대치동,974,대치현대,85.0,202006,19,189300.0,22,1999,train,2020-06-19,112.5,94,0.5,-1.3,16,205000.0,105000.0,7.0,21,1.0
5380,TRAIN_5402,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,202006,20,232000.0,2,1989,train,2020-06-20,112.5,94,0.5,-1.3,23,230000.0,143000.0,0.0,31,2.0
5381,TRAIN_5362,서울특별시 강남구 대치동,670,동부센트레빌,121.74,202006,20,350000.0,26,2005,train,2020-06-20,112.5,94,0.5,-1.3,20,340000.0,208000.0,15.0,15,3.0
5382,TRAIN_5363,서울특별시 강남구 대치동,670,동부센트레빌,121.74,202006,20,350000.0,26,2005,train,2020-06-20,112.5,94,0.5,-1.3,20,340000.0,208000.0,15.0,15,3.0
5383,TRAIN_5387,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,202006,20,327000.0,4,2015,train,2020-06-20,112.5,94,0.5,-1.3,22,310000.0,185000.0,10.0,5,3.0
5384,TRAIN_5388,서울특별시 강남구 대치동,1027,래미안대치팰리스,59.99,202006,20,250000.0,12,2015,train,2020-06-20,112.5,94,0.5,-1.3,22,228000.0,118000.0,10.0,5,3.0
5385,TRAIN_5401,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,202006,20,232000.0,2,1989,train,2020-06-20,112.5,94,0.5,-1.3,23,230000.0,143000.0,0.0,31,2.0
5386,TRAIN_5400,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,202006,20,255000.0,10,1989,train,2020-06-20,112.5,94,0.5,-1.3,23,230000.0,143000.0,0.0,31,2.0
5387,TRAIN_5365,서울특별시 강남구 대치동,670,동부센트레빌,121.74,202006,20,340000.0,18,2005,train,2020-06-20,112.5,94,0.5,-1.3,20,340000.0,208000.0,15.0,15,3.0
5388,TRAIN_5364,서울특별시 강남구 대치동,670,동부센트레빌,145.83,202006,20,360000.0,5,2005,train,2020-06-20,112.5,94,0.5,-1.3,20,350000.0,225000.0,15.0,15,3.0
5389,TRAIN_5564,서울특별시 강남구 대치동,986,하이캐슬102동,145.34,202006,20,164000.0,5,2005,train,2020-06-20,112.5,94,0.5,-1.3,59,85000.0,62000.0,1.0,15,1.0
5390,TRAIN_5606,서울특별시 강남구 대치동,511,한보미도맨션2,84.96,202006,20,220000.0,5,1985,train,2020-06-20,112.5,94,0.5,-1.3,61,227000.0,70000.0,13.0,35,3.0
5391,TRAIN_5607,서울특별시 강남구 대치동,511,한보미도맨션2,84.96,202006,20,225000.0,3,1985,train,2020-06-20,112.5,94,0.5,-1.3,61,227000.0,70000.0,13.0,35,3.0
5392,TRAIN_5238,서울특별시 강남구 대치동,503,개포우성1,84.81,202006,20,254000.0,9,1983,train,2020-06-20,112.5,94,0.5,-1.3,0,258000.0,93000.0,4.0,37,3.0
5393,TRAIN_5505,서울특별시 강남구 대치동,316,은마,84.43,202006,20,213000.0,8,1979,train,2020-06-20,112.5,94,0.5,-1.3,46,211000.0,50000.0,48.0,41,2.0
5394,TRAIN_5507,서울특별시 강남구 대치동,316,은마,76.79,202006,20,185000.0,4,1979,train,2020-06-20,112.5,94,0.5,-1.3,46,192000.0,52000.0,48.0,41,2.0
5395,TRAIN_5290,서울특별시 강남구 대치동,1014-3,대치삼성,59.88,202006,20,170000.0,15,2000,train,2020-06-20,112.5,94,0.5,-1.3,9,156500.0,75000.0,6.0,20,1.0
5396,TRAIN_5506,서울특별시 강남구 대치동,316,은마,84.43,202006,20,215000.0,10,1979,train,2020-06-20,112.5,94,0.5,-1.3,46,211000.0,50000.0,48.0,41,2.0
5397,TRAIN_5504,서울특별시 강남구 대치동,316,은마,84.43,202006,20,212000.0,9,1979,train,2020-06-20,112.5,94,0.5,-1.3,46,211000.0,50000.0,48.0,41,2.0
5398,TRAIN_5430,서울특별시 강남구 대치동,975-20,세영팔레스타운,84.85,202006,20,139500.0,13,2002,train,2020-06-20,112.5,94,0.5,-1.3,38,137000.0,83000.0,2.0,18,1.0
5399,TRAIN_5291,서울특별시 강남구 대치동,1014-3,대치삼성,59.88,202006,20,170000.0,15,2000,train,2020-06-20,112.5,94,0.5,-1.3,9,156500.0,75000.0,6.0,20,1.0
5400,TRAIN_5312,서울특별시 강남구 대치동,888,대치아이파크,84.93,202006,21,242000.0,12,2008,train,2020-06-21,112.5,94,0.5,-1.3,10,230000.0,130000.0,8.0,12,2.0
5401,TRAIN_5313,서울특별시 강남구 대치동,888,대치아이파크,84.93,202006,21,255000.0,8,2008,train,2020-06-21,112.5,94,0.5,-1.3,10,230000.0,130000.0,8.0,12,2.0
5402,TRAIN_5412,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,202006,21,266500.0,10,1983,train,2020-06-21,112.5,94,0.5,-1.3,32,259600.0,142780.0,1.0,37,3.0
5403,TRAIN_5240,서울특별시 강남구 대치동,503,개포우성1,127.61,202006,21,334000.0,3,1983,train,2020-06-21,112.5,94,0.5,-1.3,0,322000.0,128000.0,5.0,37,3.0
5404,TRAIN_5403,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,202006,21,280000.0,7,1989,train,2020-06-21,112.5,94,0.5,-1.3,23,255000.0,143000.0,3.0,31,2.0
5405,TRAIN_5390,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.99,202006,21,300000.0,2,2015,train,2020-06-21,112.5,94,0.5,-1.3,22,285000.0,150000.0,12.0,5,3.0
5406,TRAIN_5389,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,202006,21,335000.0,8,2015,train,2020-06-21,112.5,94,0.5,-1.3,22,327000.0,185000.0,12.0,5,3.0
5407,TRAIN_5408,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,202006,21,275000.0,7,2008,train,2020-06-21,112.5,94,0.5,-1.3,25,262000.0,140000.0,1.0,12,2.0
5408,TRAIN_5406,서울특별시 강남구 대치동,893,롯데캐슬,105.18,202006,21,205000.0,7,2002,train,2020-06-21,112.5,94,0.5,-1.3,24,202000.0,110000.0,2.0,18,1.0
5409,TRAIN_5239,서울특별시 강남구 대치동,503,개포우성1,127.61,202006,21,334000.0,3,1983,train,2020-06-21,112.5,94,0.5,-1.3,0,322000.0,128000.0,5.0,37,3.0
5410,TRAIN_5338,서울특별시 강남구 대치동,974,대치현대,85.0,202006,22,185000.0,3,1999,train,2020-06-22,112.5,94,0.5,-1.3,16,189300.0,105000.0,8.0,21,1.0
5411,TRAIN_5314,서울특별시 강남구 대치동,888,대치아이파크,119.58,202006,22,305000.0,23,2008,train,2020-06-22,112.5,94,0.5,-1.3,10,320000.0,195000.0,10.0,12,2.0
5412,TRAIN_5337,서울특별시 강남구 대치동,974,대치현대,85.0,202006,22,200000.0,18,1999,train,2020-06-22,112.5,94,0.5,-1.3,16,189300.0,105000.0,8.0,21,1.0
5413,TRAIN_5342,서울특별시 강남구 대치동,988-4,대치효성,84.91,202006,22,165000.0,7,1999,train,2020-06-22,112.5,94,0.5,-1.3,17,155000.0,100000.0,3.0,21,1.0
5414,TRAIN_5413,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,202006,22,340000.0,8,1983,train,2020-06-22,112.5,94,0.5,-1.3,32,320000.0,176000.0,2.0,37,3.0
5415,TRAIN_5394,서울특별시 강남구 대치동,1027,래미안대치팰리스,91.93,202006,22,308000.0,6,2015,train,2020-06-22,112.5,94,0.5,-1.3,22,335000.0,185000.0,14.0,5,3.0
5416,TRAIN_5391,서울특별시 강남구 대치동,1027,래미안대치팰리스,91.89,202006,22,290000.0,16,2015,train,2020-06-22,112.5,94,0.5,-1.3,22,335000.0,185000.0,14.0,5,3.0
5417,TRAIN_5582,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,202006,22,240000.0,10,1983,train,2020-06-22,112.5,94,0.5,-1.3,60,214000.0,82000.0,12.0,37,3.0
5418,TRAIN_5581,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,202006,22,298000.0,10,1983,train,2020-06-22,112.5,94,0.5,-1.3,60,285000.0,110000.0,12.0,37,3.0
5419,TRAIN_5560,서울특별시 강남구 대치동,1007-1,풍림아이원3차(1007-1),114.55,202006,22,180000.0,4,2004,train,2020-06-22,112.5,94,0.5,-1.3,55,180000.0,99000.00000000001,0.0,16,1.0
5420,TRAIN_5608,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,202006,22,290000.0,10,1985,train,2020-06-22,112.5,94,0.5,-1.3,61,285000.0,110000.0,15.0,35,3.0
5421,TRAIN_5516,서울특별시 강남구 대치동,316,은마,76.79,202006,22,197000.0,13,1979,train,2020-06-22,112.5,94,0.5,-1.3,46,185000.0,59000.0,52.0,41,2.0
5422,TRAIN_5515,서울특별시 강남구 대치동,316,은마,76.79,202006,22,195000.0,13,1979,train,2020-06-22,112.5,94,0.5,-1.3,46,185000.0,59000.0,52.0,41,2.0
5423,TRAIN_5514,서울특별시 강남구 대치동,316,은마,76.79,202006,22,195000.0,13,1979,train,2020-06-22,112.5,94,0.5,-1.3,46,185000.0,59000.0,52.0,41,2.0
5424,TRAIN_5513,서울특별시 강남구 대치동,316,은마,84.43,202006,22,213000.0,5,1979,train,2020-06-22,112.5,94,0.5,-1.3,46,212000.0,70000.0,52.0,41,2.0
5425,TRAIN_5512,서울특별시 강남구 대치동,316,은마,76.79,202006,22,189500.0,8,1979,train,2020-06-22,112.5,94,0.5,-1.3,46,185000.0,59000.0,52.0,41,2.0
5426,TRAIN_5511,서울특별시 강남구 대치동,316,은마,76.79,202006,22,180000.0,1,1979,train,2020-06-22,112.5,94,0.5,-1.3,46,185000.0,59000.0,52.0,41,2.0
5427,TRAIN_5510,서울특별시 강남구 대치동,316,은마,76.79,202006,22,188000.0,13,1979,train,2020-06-22,112.5,94,0.5,-1.3,46,185000.0,59000.0,52.0,41,2.0
5428,TRAIN_5509,서울특별시 강남구 대치동,316,은마,76.79,202006,22,190000.0,5,1979,train,2020-06-22,112.5,94,0.5,-1.3,46,185000.0,59000.0,52.0,41,2.0
5429,TRAIN_5508,서울특별시 강남구 대치동,316,은마,76.79,202006,22,194700.0,12,1979,train,2020-06-22,112.5,94,0.5,-1.3,46,185000.0,59000.0,52.0,41,2.0
5430,TRAIN_5366,서울특별시 강남구 대치동,670,동부센트레빌,121.74,202006,22,345000.0,25,2005,train,2020-06-22,112.5,94,0.5,-1.3,20,340000.0,208000.0,19.0,15,3.0
5431,TRAIN_5439,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",128.03,202006,22,263000.0,12,1983,train,2020-06-22,112.5,94,0.5,-1.3,42,251500.0,90000.0,2.0,37,2.0
5432,TRAIN_5431,서울특별시 강남구 대치동,975-20,세영팔레스타운,59.91,202006,22,130000.0,4,2002,train,2020-06-22,112.5,94,0.5,-1.3,38,109500.0,53000.0,3.0,18,1.0
5433,TRAIN_5392,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.97,202006,22,291000.0,17,2015,train,2020-06-22,112.5,94,0.5,-1.3,22,300000.0,150000.0,14.0,5,3.0
5434,TRAIN_5393,서울특별시 강남구 대치동,1027,래미안대치팰리스,91.91,202006,22,299000.0,28,2015,train,2020-06-22,112.5,94,0.5,-1.3,22,335000.0,185000.0,14.0,5,3.0
5435,TRAIN_5395,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,202006,22,325000.0,5,2015,train,2020-06-22,112.5,94,0.5,-1.3,22,335000.0,185000.0,14.0,5,3.0
5436,TRAIN_5396,서울특별시 강남구 대치동,1027,래미안대치팰리스,114.15,202006,22,417000.0,22,2015,train,2020-06-22,112.5,94,0.5,-1.3,22,412000.0,220000.0,14.0,5,3.0
5437,TRAIN_5440,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,202006,22,210000.0,9,1983,train,2020-06-22,112.5,94,0.5,-1.3,42,205000.0,72000.0,2.0,37,2.0
5438,TRAIN_5260,서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.236,202006,23,36700.0,6,2003,train,2020-06-23,112.5,94,0.5,-1.3,3,36500.0,20075.0,2.0,17,0.0
5439,TRAIN_5424,서울특별시 강남구 대치동,890-49,선릉역대우아이빌(890-49),28.34,202007,01,27000.0,13,2004,train,2020-07-01,131.9,94.1,0.5,-3.0,35,24500.0,13475.000000000002,2.0,16,0.0
5440,TRAIN_5269,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),34.2,202007,01,25500.0,9,2004,train,2020-07-01,131.9,94.1,0.5,-3.0,4,30300.0,16665.0,3.0,16,0.0
5441,TRAIN_5425,서울특별시 강남구 대치동,890-49,선릉역대우아이빌(890-49),28.34,202007,03,29700.0,14,2004,train,2020-07-03,131.9,94.1,0.5,-3.0,35,27000.0,14850.000000000002,3.0,16,0.0
5442,TRAIN_5270,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),46.23,202007,08,44000.0,10,2004,train,2020-07-08,131.9,94.1,0.5,-3.0,4,36900.0,20295.0,4.0,16,0.0
5443,TRAIN_5273,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,202007,09,32800.0,9,2004,train,2020-07-09,131.9,94.1,0.5,-3.0,4,25500.0,14025.000000000002,4.0,16,0.0
5444,TRAIN_5271,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,202007,09,33000.0,10,2004,train,2020-07-09,131.9,94.1,0.5,-3.0,4,25500.0,14025.000000000002,4.0,16,0.0
5445,TRAIN_5272,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,202007,09,32800.0,9,2004,train,2020-07-09,131.9,94.1,0.5,-3.0,4,25500.0,14025.000000000002,4.0,16,0.0
5446,TRAIN_5549,서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),35.51,202007,11,44800.0,24,2004,train,2020-07-11,131.9,94.1,0.5,-3.0,49,35000.0,19250.0,6.0,16,0.0
5447,TRAIN_5517,서울특별시 강남구 대치동,316,은마,76.79,202007,14,200000.0,12,1979,train,2020-07-14,131.9,94.1,0.5,-3.0,46,194700.0,52000.0,56.0,41,2.0
5448,TRAIN_5519,서울특별시 강남구 대치동,316,은마,84.43,202007,14,215000.0,3,1979,train,2020-07-14,131.9,94.1,0.5,-3.0,46,213000.0,67000.0,56.0,41,2.0
5449,TRAIN_5518,서울특별시 강남구 대치동,316,은마,76.79,202007,14,205000.0,2,1979,train,2020-07-14,131.9,94.1,0.5,-3.0,46,194700.0,52000.0,56.0,41,2.0
5450,TRAIN_5315,서울특별시 강남구 대치동,888,대치아이파크,119.58,202007,14,313000.0,3,2008,train,2020-07-14,131.9,94.1,0.5,-3.0,10,305000.0,195000.0,11.0,12,2.0
5451,TRAIN_5261,서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),25.513,202007,15,25000.0,11,2003,train,2020-07-15,131.9,94.1,0.5,-3.0,3,20000.0,11000.0,3.0,17,0.0
5452,TRAIN_5520,서울특별시 강남구 대치동,316,은마,84.43,202007,21,230000.0,9,1979,train,2020-07-21,131.9,94.1,0.5,-3.0,46,215000.0,70000.0,58.0,41,2.0
5453,TRAIN_5426,서울특별시 강남구 대치동,890-49,선릉역대우아이빌(890-49),25.42,202007,27,24500.0,15,2004,train,2020-07-27,131.9,94.1,0.5,-3.0,35,29700.0,16335.000000000002,2.0,16,0.0
5454,TRAIN_5618,서울특별시 강남구 대치동,894,현대썬앤빌테헤란,33.31,202007,27,55000.0,5,2016,train,2020-07-27,131.9,94.1,0.5,-3.0,66,61000.0,47000.0,0.0,4,0.0
5455,TRAIN_5367,서울특별시 강남구 대치동,670,동부센트레빌,145.83,202007,28,385000.0,17,2005,train,2020-07-28,131.9,94.1,0.5,-3.0,20,360000.0,230000.0,14.0,15,3.0
5456,TRAIN_5521,서울특별시 강남구 대치동,316,은마,76.79,202007,28,205000.0,1,1979,train,2020-07-28,131.9,94.1,0.5,-3.0,46,205000.0,48000.0,57.0,41,2.0
5457,TRAIN_5292,서울특별시 강남구 대치동,1014-3,대치삼성,108.52,202007,29,244000.0,8,2000,train,2020-07-29,131.9,94.1,0.5,-3.0,9,240000.0,150000.0,8.0,20,1.0
5458,TRAIN_5522,서울특별시 강남구 대치동,316,은마,84.43,202007,30,225000.0,13,1979,train,2020-07-30,131.9,94.1,0.5,-3.0,46,230000.0,62000.0,57.0,41,2.0
5459,TRAIN_5523,서울특별시 강남구 대치동,316,은마,76.79,202008,06,222000.0,8,1979,train,2020-08-06,139.4,95,0.5,-3.0,46,205000.0,47000.0,51.0,41,2.0
5460,TRAIN_5293,서울특별시 강남구 대치동,1014-3,대치삼성,109.04,202008,14,255000.0,5,2000,train,2020-08-14,139.4,95,0.5,-3.0,9,244000.0,150000.0,8.0,20,1.0
5461,TRAIN_5397,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,202008,20,327000.0,24,2015,train,2020-08-20,139.4,95,0.5,-3.0,22,325000.0,160000.0,18.0,5,3.0
5462,TRAIN_5524,서울특별시 강남구 대치동,316,은마,76.79,202008,27,210000.0,3,1979,train,2020-08-27,139.4,95,0.5,-3.0,46,222000.0,48000.0,37.0,41,2.0
5463,TRAIN_5525,서울특별시 강남구 대치동,316,은마,84.43,202008,28,238000.0,8,1979,train,2020-08-28,139.4,95,0.5,-3.0,46,225000.0,56700.0,38.0,41,2.0
5464,TRAIN_5619,서울특별시 강남구 대치동,894,현대썬앤빌테헤란,32.98,202008,29,57000.0,3,2016,train,2020-08-29,139.4,95,0.5,-3.0,66,55000.0,47000.0,1.0,4,0.0
5465,TRAIN_5368,서울특별시 강남구 대치동,670,동부센트레빌,145.83,202008,29,380000.0,17,2005,train,2020-08-29,139.4,95,0.5,-3.0,20,385000.0,220000.0,12.0,15,3.0
5466,TRAIN_5369,서울특별시 강남구 대치동,670,동부센트레빌,145.83,202009,08,375000.0,7,2005,train,2020-09-08,131.9,95.3,0.5,-3.0,20,380000.0,220000.0,8.0,15,3.0
5467,TRAIN_5241,서울특별시 강남구 대치동,503,개포우성1,127.61,202009,09,340000.0,12,1983,train,2020-09-09,131.9,95.3,0.5,-3.0,0,334000.0,136000.0,4.0,37,3.0
5468,TRAIN_5526,서울특별시 강남구 대치동,316,은마,76.79,202009,16,208000.0,11,1979,train,2020-09-16,131.9,95.3,0.5,-3.0,46,210000.0,58000.0,25.0,41,2.0
5469,TRAIN_5609,서울특별시 강남구 대치동,511,한보미도맨션2,115.05,202009,23,294000.0,5,1985,train,2020-09-23,131.9,95.3,0.5,-3.0,61,253000.0,100000.0,0.0,35,3.0
5470,TRAIN_5279,서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,59.96,202009,24,70000.0,10,2004,train,2020-09-24,131.9,95.3,0.5,-3.0,6,50000.0,52000.0,0.0,16,0.0
5471,TRAIN_5583,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,202009,25,250000.0,6,1983,train,2020-09-25,131.9,95.3,0.5,-3.0,60,240000.0,100000.0,0.0,37,3.0
5472,TRAIN_5584,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,202009,25,250000.0,6,1983,train,2020-09-25,131.9,95.3,0.5,-3.0,60,240000.0,100000.0,0.0,37,3.0
5473,TRAIN_5610,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,202009,25,310000.0,11,1985,train,2020-09-25,131.9,95.3,0.5,-3.0,61,290000.0,110000.0,1.0,35,3.0
